timestamp,open,high,low,close,volume
2021-02-11 08:30:00,50.6500,50.6500,50.2500,50.4900,24648
2021-02-11 08:15:00,50.0001,50.9800,49.6000,50.6200,42154
2021-02-11 08:00:00,49.8300,50.2000,49.8100,50.2000,15277
2021-02-11 07:45:00,50.0700,50.0700,49.6200,49.8300,20128
2021-02-11 07:30:00,50.1800,50.3000,49.9500,50.0000,12942
2021-02-11 07:15:00,50.3200,51.0000,49.6900,50.3500,22485
2021-02-11 07:00:00,50.6500,50.6700,50.3900,50.3900,1235
2021-02-11 06:45:00,50.5000,51.0000,50.5000,51.0000,872
2021-02-11 06:30:00,51.0000,51.2000,50.5500,51.2000,3217
2021-02-11 06:15:00,50.6600,50.6700,50.6600,50.6700,726
2021-02-11 06:00:00,50.8700,51.5000,50.8700,51.0000,3583
2021-02-11 05:45:00,50.0100,50.4700,49.9700,50.4700,3265
2021-02-11 05:30:00,49.8500,50.0000,49.7900,50.0000,1120
2021-02-11 05:15:00,50.0000,50.0000,49.5600,49.5700,2091
2021-02-11 05:00:00,49.4000,50.0000,49.4000,49.6700,1958
2021-02-11 04:45:00,49.6100,49.6100,49.3500,49.3500,1521
2021-02-11 04:30:00,49.9100,50.4700,49.7000,49.7200,4296
2021-02-11 04:15:00,49.4900,49.9000,49.3500,49.9000,6343
2021-02-10 20:00:00,50.0000,50.1700,49.8500,49.9000,23637
2021-02-10 19:45:00,50.0000,50.1800,49.8900,50.1800,7569
2021-02-10 19:30:00,49.9000,50.0000,49.7500,50.0000,12621
2021-02-10 19:15:00,49.9499,49.9600,49.8300,49.9100,6429
2021-02-10 19:00:00,50.0000,50.0000,49.7500,49.9900,7757
2021-02-10 18:45:00,49.6600,49.9899,49.6600,49.9800,4801
2021-02-10 18:30:00,50.0700,50.2000,49.6500,49.6500,23652
2021-02-10 18:15:00,50.2000,50.2500,50.0000,50.1000,13946
2021-02-10 18:00:00,50.0800,50.3000,50.0000,50.2000,13273
2021-02-10 17:45:00,49.7000,50.4000,49.6500,50.0800,26944
2021-02-10 17:30:00,49.7000,49.8000,49.6100,49.7000,20844
2021-02-10 17:15:00,49.4700,51.2000,49.4500,49.7499,139739
2021-02-10 17:00:00,50.1800,50.1800,49.4100,49.4700,73649
2021-02-10 16:45:00,49.7800,50.0900,49.5000,50.0500,54975
2021-02-10 16:30:00,50.0300,50.5000,49.5000,49.7800,76798
2021-02-10 16:15:00,51.2300,51.7800,49.4000,50.2900,111734
2021-02-10 16:00:00,51.1700,52.5000,51.0000,51.1900,917210
2021-02-10 15:45:00,51.0899,52.3000,50.5600,51.1200,717050
2021-02-10 15:30:00,50.8300,51.8800,50.4800,50.9200,621544
2021-02-10 15:15:00,53.1100,53.4499,50.6200,50.7800,785869
2021-02-10 15:00:00,54.0850,54.8700,52.3500,53.2817,683899
2021-02-10 14:45:00,54.2172,54.4600,52.7100,54.1699,892627
2021-02-10 14:30:00,55.0499,56.4200,53.2000,54.0300,1127049
2021-02-10 14:15:00,56.3500,56.8700,54.3300,55.0150,1073509
2021-02-10 14:00:00,58.2547,59.0000,55.5600,56.3450,1373022
2021-02-10 13:45:00,61.5300,62.7600,57.2100,58.2900,2471175
2021-02-10 13:30:00,58.2000,62.8300,57.0100,61.5300,3028649
2021-02-10 13:15:00,55.9000,59.5500,55.7000,58.2500,2842248
2021-02-10 13:00:00,54.7250,56.0500,54.2000,55.8101,846712
2021-02-10 12:45:00,54.6600,56.8000,53.8600,54.5708,1744859
2021-02-10 12:30:00,53.2000,54.9400,52.5663,54.4600,864362
2021-02-10 12:15:00,52.6450,53.5000,51.1200,53.2000,587371
2021-02-10 12:00:00,52.8700,54.4199,51.4000,52.5300,971553
2021-02-10 11:45:00,50.9900,52.9799,50.5000,52.8800,665254
2021-02-10 11:30:00,52.3309,52.9000,50.5000,50.6601,601503
2021-02-10 11:15:00,49.5974,53.7600,49.5700,52.2750,1290400
